date,time,temp,dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
10/14/19,3:20 PM,72 å¡F,59 å¡F,64%,SSE,10 mph,0 mph,29.60 in,0.0 in,Fair
10/14/19,3:50 PM,72 å¡F,57 å¡F,60%,S,8 mph,0 mph,29.60 in,0.0 in,Fair
10/14/19,4:20 PM,72 å¡F,57 å¡F,60%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/14/19,4:50 PM,72 å¡F,59 å¡F,64%,S,6 mph,0 mph,29.57 in,0.0 in,Fair
10/14/19,5:20 PM,70 å¡F,59 å¡F,68%,SSE,9 mph,0 mph,29.57 in,0.0 in,Fair
10/14/19,5:50 PM,70 å¡F,59 å¡F,68%,S,7 mph,0 mph,29.57 in,0.0 in,Fair
10/14/19,6:20 PM,68 å¡F,59 å¡F,73%,SSE,8 mph,0 mph,29.57 in,0.0 in,Fair
10/14/19,6:50 PM,68 å¡F,59 å¡F,73%,SSE,8 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,7:20 PM,68 å¡F,57 å¡F,68%,SSE,10 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,7:50 PM,66 å¡F,57 å¡F,73%,SSE,9 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,8:20 PM,66 å¡F,59 å¡F,78%,SSE,8 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,8:50 PM,66 å¡F,57 å¡F,73%,S,6 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,9:20 PM,66 å¡F,59 å¡F,78%,SSE,10 mph,0 mph,29.54 in,0.0 in,Light Rain Shower
10/14/19,9:50 PM,66 å¡F,57 å¡F,73%,SSE,10 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,10:20 PM,66 å¡F,57 å¡F,73%,S,13 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,10:50 PM,66 å¡F,57 å¡F,73%,SW,7 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,11:20 PM,66 å¡F,57 å¡F,73%,S,7 mph,0 mph,29.54 in,0.0 in,Fair
10/14/19,11:50 PM,64 å¡F,57 å¡F,77%,S,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,12:20 AM,64 å¡F,55 å¡F,73%,S,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,12:50 AM,64 å¡F,55 å¡F,73%,S,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,1:20 AM,63 å¡F,54 å¡F,72%,SSW,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,1:50 AM,64 å¡F,52 å¡F,64%,SSW,10 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,2:20 AM,63 å¡F,52 å¡F,68%,SSW,10 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,2:50 AM,63 å¡F,54 å¡F,72%,SSW,13 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,3:20 AM,63 å¡F,54 å¡F,72%,SSW,12 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,3:50 AM,61 å¡F,54 å¡F,77%,SW,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,4:20 AM,61 å¡F,54 å¡F,77%,SSW,7 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
10/15/19,4:50 AM,61 å¡F,55 å¡F,82%,SW,9 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,5:20 AM,59 å¡F,54 å¡F,82%,SW,10 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,5:50 AM,59 å¡F,54 å¡F,82%,WSW,8 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,6:20 AM,59 å¡F,54 å¡F,82%,SSW,7 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,6:50 AM,59 å¡F,54 å¡F,82%,SW,7 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,7:20 AM,59 å¡F,54 å¡F,82%,SW,7 mph,0 mph,29.54 in,0.0 in,Light Rain
10/15/19,7:50 AM,57 å¡F,55 å¡F,94%,SW,6 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
10/15/19,8:20 AM,57 å¡F,55 å¡F,94%,S,5 mph,0 mph,29.54 in,0.0 in,Fair
10/15/19,8:50 AM,57 å¡F,55 å¡F,94%,SSW,5 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/15/19,9:20 AM,59 å¡F,55 å¡F,88%,S,3 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/15/19,9:50 AM,59 å¡F,57 å¡F,94%,S,5 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/15/19,10:20 AM,59 å¡F,55 å¡F,88%,S,6 mph,0 mph,29.57 in,0.0 in,Fair
10/15/19,10:50 AM,59 å¡F,55 å¡F,88%,SSW,8 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/15/19,11:20 AM,59 å¡F,54 å¡F,82%,SSW,8 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/15/19,11:50 AM,59 å¡F,54 å¡F,82%,SW,7 mph,0 mph,29.57 in,0.0 in,Fair
10/15/19,12:20 PM,59 å¡F,54 å¡F,82%,SW,7 mph,0 mph,29.57 in,0.0 in,Fair
10/15/19,12:50 PM,59 å¡F,54 å¡F,82%,SW,6 mph,0 mph,29.60 in,0.0 in,Partly Cloudy
10/15/19,1:20 PM,59 å¡F,54 å¡F,82%,SW,8 mph,0 mph,29.57 in,0.0 in,Fair
10/15/19,1:50 PM,59 å¡F,54 å¡F,82%,SSW,6 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/15/19,2:20 PM,59 å¡F,54 å¡F,82%,SSW,8 mph,0 mph,29.57 in,0.0 in,Light Rain
10/15/19,2:50 PM,59 å¡F,54 å¡F,82%,SSW,7 mph,0 mph,29.57 in,0.0 in,Light Rain
10/15/19,3:20 PM,57 å¡F,55 å¡F,94%,S,6 mph,0 mph,29.57 in,0.0 in,Light Rain
10/15/19,3:50 PM,57 å¡F,55 å¡F,94%,SSW,5 mph,0 mph,29.57 in,0.0 in,Light Rain
10/15/19,4:20 PM,57 å¡F,55 å¡F,94%,S,6 mph,0 mph,29.57 in,0.0 in,Light Rain
10/15/19,4:50 PM,57 å¡F,55 å¡F,94%,S,6 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/15/19,5:20 PM,57 å¡F,54 å¡F,88%,S,6 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/15/19,5:50 PM,57 å¡F,55 å¡F,94%,S,6 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/15/19,6:20 PM,57 å¡F,55 å¡F,94%,S,5 mph,0 mph,29.57 in,0.0 in,Fair
10/15/19,6:50 PM,57 å¡F,54 å¡F,88%,SSW,6 mph,0 mph,29.60 in,0.0 in,Fair
10/15/19,7:20 PM,57 å¡F,52 å¡F,82%,SW,8 mph,0 mph,29.60 in,0.0 in,Fair
10/15/19,7:50 PM,55 å¡F,52 å¡F,88%,SW,8 mph,0 mph,29.63 in,0.0 in,Fair
10/15/19,8:20 PM,55 å¡F,52 å¡F,88%,SW,6 mph,0 mph,29.63 in,0.0 in,Fair
10/15/19,8:50 PM,55 å¡F,50 å¡F,82%,WSW,9 mph,0 mph,29.63 in,0.0 in,Light Rain
10/15/19,9:20 PM,55 å¡F,52 å¡F,88%,SW,6 mph,0 mph,29.63 in,0.0 in,Fair
10/15/19,9:50 PM,55 å¡F,50 å¡F,82%,SSW,8 mph,0 mph,29.66 in,0.0 in,Fair
10/15/19,10:20 PM,55 å¡F,52 å¡F,88%,SSW,6 mph,0 mph,29.66 in,0.0 in,Fair
10/15/19,10:50 PM,55 å¡F,52 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/15/19,11:20 PM,54 å¡F,52 å¡F,94%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/15/19,11:50 PM,54 å¡F,50 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,12:20 AM,55 å¡F,50 å¡F,82%,SSW,9 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,12:50 AM,54 å¡F,48 å¡F,82%,SSW,10 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/16/19,1:20 AM,54 å¡F,48 å¡F,82%,SSW,10 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,1:50 AM,54 å¡F,48 å¡F,82%,SSW,9 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/16/19,2:20 AM,54 å¡F,48 å¡F,82%,SSW,9 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,2:50 AM,54 å¡F,50 å¡F,88%,SSW,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,3:20 AM,54 å¡F,50 å¡F,88%,SSW,10 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,3:50 AM,54 å¡F,50 å¡F,88%,SW,10 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,4:20 AM,54 å¡F,50 å¡F,88%,SW,13 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/16/19,4:50 AM,52 å¡F,50 å¡F,94%,SSW,12 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,5:20 AM,52 å¡F,48 å¡F,88%,SSW,8 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,5:50 AM,52 å¡F,48 å¡F,88%,SSW,9 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,6:20 AM,50 å¡F,48 å¡F,94%,SSW,8 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,6:50 AM,50 å¡F,48 å¡F,94%,S,9 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,7:20 AM,50 å¡F,48 å¡F,94%,S,8 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,7:50 AM,52 å¡F,48 å¡F,88%,S,12 mph,0 mph,29.66 in,0.0 in,Fair
10/16/19,8:20 AM,50 å¡F,48 å¡F,94%,S,10 mph,0 mph,29.63 in,0.0 in,Fair
10/16/19,8:50 AM,52 å¡F,48 å¡F,88%,S,12 mph,0 mph,29.63 in,0.0 in,Fair
10/16/19,9:20 AM,52 å¡F,48 å¡F,88%,S,10 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
10/16/19,9:50 AM,54 å¡F,50 å¡F,88%,S,12 mph,0 mph,29.63 in,0.0 in,Light Drizzle
10/16/19,10:20 AM,54 å¡F,50 å¡F,88%,S,14 mph,0 mph,29.63 in,0.0 in,Light Rain
10/16/19,10:50 AM,54 å¡F,52 å¡F,94%,S,13 mph,0 mph,29.63 in,0.0 in,Light Rain
10/16/19,11:20 AM,54 å¡F,52 å¡F,94%,S,13 mph,0 mph,29.63 in,0.0 in,Light Rain
10/16/19,11:50 AM,54 å¡F,52 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,12:20 PM,54 å¡F,52 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,12:50 PM,55 å¡F,54 å¡F,94%,S,14 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,1:20 PM,57 å¡F,54 å¡F,88%,SSW,14 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/16/19,1:50 PM,57 å¡F,54 å¡F,88%,SSW,14 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/16/19,2:20 PM,57 å¡F,54 å¡F,88%,SSW,14 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/16/19,2:50 PM,57 å¡F,54 å¡F,88%,SSW,13 mph,0 mph,29.60 in,0.0 in,Mist
10/16/19,3:20 PM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Mist
10/16/19,3:50 PM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,4:20 PM,57 å¡F,55 å¡F,94%,SSW,10 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,4:50 PM,57 å¡F,55 å¡F,94%,SSW,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,5:20 PM,57 å¡F,55 å¡F,94%,SSW,14 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,5:50 PM,57 å¡F,55 å¡F,94%,SSW,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,6:20 PM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,6:50 PM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,7:20 PM,57 å¡F,55 å¡F,94%,S,12 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,7:50 PM,57 å¡F,55 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,8:20 PM,57 å¡F,55 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,8:50 PM,57 å¡F,55 å¡F,94%,S,14 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,9:20 PM,57 å¡F,55 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,9:50 PM,57 å¡F,55 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,10:20 PM,57 å¡F,55 å¡F,94%,S,14 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,10:50 PM,57 å¡F,54 å¡F,88%,S,15 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,11:20 PM,55 å¡F,54 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/16/19,11:50 PM,55 å¡F,54 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Light Rain
10/17/19,12:20 AM,55 å¡F,54 å¡F,94%,S,13 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,12:50 AM,55 å¡F,54 å¡F,94%,S,12 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
10/17/19,1:20 AM,57 å¡F,54 å¡F,88%,S,13 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,1:50 AM,57 å¡F,54 å¡F,88%,SSW,12 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,2:20 AM,57 å¡F,54 å¡F,88%,SSW,14 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,2:50 AM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,3:20 AM,57 å¡F,55 å¡F,94%,SSW,12 mph,0 mph,29.60 in,0.0 in,Light Rain
10/17/19,3:50 AM,57 å¡F,55 å¡F,94%,SSW,9 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,4:20 AM,57 å¡F,7 å¡F,13%,SSW,9 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,4:50 AM,57 å¡F,55 å¡F,94%,SSW,9 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
10/17/19,5:20 AM,55 å¡F,54 å¡F,94%,W,10 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/17/19,5:50 AM,55 å¡F,54 å¡F,94%,W,8 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/17/19,6:20 AM,55 å¡F,54 å¡F,94%,WSW,8 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
10/17/19,6:50 AM,54 å¡F,52 å¡F,94%,W,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,7:20 AM,54 å¡F,52 å¡F,94%,W,8 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,7:50 AM,54 å¡F,52 å¡F,94%,WSW,6 mph,0 mph,29.66 in,0.0 in,Light Drizzle
10/17/19,8:20 AM,54 å¡F,52 å¡F,94%,WSW,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/17/19,8:50 AM,54 å¡F,50 å¡F,88%,SW,6 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/17/19,9:20 AM,54 å¡F,52 å¡F,94%,SSW,7 mph,0 mph,29.69 in,0.0 in,Fair
10/17/19,9:50 AM,54 å¡F,52 å¡F,94%,SSW,7 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/17/19,10:20 AM,55 å¡F,50 å¡F,82%,SSW,7 mph,0 mph,29.69 in,0.0 in,Fair
10/17/19,10:50 AM,57 å¡F,52 å¡F,82%,S,8 mph,0 mph,29.72 in,0.0 in,Fair
10/17/19,11:20 AM,57 å¡F,50 å¡F,77%,SSW,8 mph,0 mph,29.72 in,0.0 in,Fair
10/17/19,11:50 AM,57 å¡F,50 å¡F,77%,SSW,8 mph,0 mph,29.72 in,0.0 in,Fair
10/17/19,12:20 PM,59 å¡F,50 å¡F,72%,S,9 mph,0 mph,29.72 in,0.0 in,Fair
10/17/19,12:50 PM,59 å¡F,52 å¡F,77%,S,6 mph,0 mph,29.69 in,0.0 in,Fair
10/17/19,1:20 PM,59 å¡F,50 å¡F,72%,SW,5 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
10/17/19,1:50 PM,59 å¡F,50 å¡F,72%,SSW,7 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/17/19,2:20 PM,59 å¡F,50 å¡F,72%,S,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
10/17/19,2:50 PM,57 å¡F,52 å¡F,82%,SSW,10 mph,0 mph,29.69 in,0.0 in,Light Rain
10/17/19,3:20 PM,57 å¡F,54 å¡F,88%,S,7 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,3:50 PM,57 å¡F,54 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,4:20 PM,57 å¡F,54 å¡F,88%,SSW,5 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,4:50 PM,59 å¡F,54 å¡F,82%,SSW,6 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
10/17/19,5:20 PM,59 å¡F,52 å¡F,77%,SSW,7 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
10/17/19,5:50 PM,59 å¡F,52 å¡F,77%,SSW,7 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,6:20 PM,57 å¡F,52 å¡F,82%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,6:50 PM,55 å¡F,52 å¡F,88%,SSW,6 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,7:20 PM,54 å¡F,50 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,7:50 PM,54 å¡F,50 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,8:20 PM,52 å¡F,50 å¡F,94%,S,5 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,8:50 PM,52 å¡F,50 å¡F,94%,S,3 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,9:20 PM,54 å¡F,50 å¡F,88%,S,8 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,9:50 PM,54 å¡F,52 å¡F,94%,S,8 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,10:20 PM,54 å¡F,50 å¡F,88%,S,6 mph,0 mph,29.66 in,0.0 in,Fair
10/17/19,10:50 PM,54 å¡F,52 å¡F,94%,S,8 mph,0 mph,29.63 in,0.0 in,Fair
10/17/19,11:20 PM,54 å¡F,52 å¡F,94%,S,10 mph,0 mph,29.63 in,0.0 in,Fair
10/17/19,11:50 PM,55 å¡F,54 å¡F,94%,S,10 mph,0 mph,29.63 in,0.0 in,Fair
10/18/19,12:20 AM,55 å¡F,54 å¡F,94%,S,9 mph,0 mph,29.63 in,0.0 in,Light Drizzle
10/18/19,12:50 AM,55 å¡F,52 å¡F,88%,S,9 mph,0 mph,29.63 in,0.0 in,Fair
10/18/19,1:20 AM,55 å¡F,52 å¡F,88%,S,10 mph,0 mph,29.63 in,0.0 in,Fair
10/18/19,1:50 AM,55 å¡F,52 å¡F,88%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,2:20 AM,55 å¡F,52 å¡F,88%,SSE,8 mph,0 mph,29.60 in,0.0 in,Showers in the Vicinity
10/18/19,2:50 AM,55 å¡F,52 å¡F,88%,S,9 mph,0 mph,29.60 in,0.0 in,Showers in the Vicinity
10/18/19,3:20 AM,55 å¡F,54 å¡F,94%,S,9 mph,0 mph,29.60 in,0.0 in,Showers in the Vicinity
10/18/19,3:50 AM,55 å¡F,54 å¡F,94%,S,7 mph,0 mph,29.57 in,0.0 in,Showers in the Vicinity
10/18/19,4:20 AM,55 å¡F,52 å¡F,88%,S,8 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/18/19,4:50 AM,55 å¡F,52 å¡F,88%,S,6 mph,0 mph,29.57 in,0.0 in,Fair
10/18/19,5:20 AM,55 å¡F,52 å¡F,88%,S,7 mph,0 mph,29.54 in,0.0 in,Fair
10/18/19,5:50 AM,55 å¡F,52 å¡F,88%,S,8 mph,0 mph,29.54 in,0.0 in,Fair
10/18/19,6:20 AM,55 å¡F,52 å¡F,88%,S,9 mph,0 mph,29.54 in,0.0 in,Fair
10/18/19,6:50 AM,55 å¡F,52 å¡F,88%,S,9 mph,0 mph,29.51 in,0.0 in,Partly Cloudy
10/18/19,7:20 AM,55 å¡F,52 å¡F,88%,S,10 mph,0 mph,29.51 in,0.0 in,Partly Cloudy
10/18/19,7:50 AM,55 å¡F,52 å¡F,88%,S,10 mph,0 mph,29.51 in,0.0 in,Fair
10/18/19,8:20 AM,55 å¡F,50 å¡F,82%,S,12 mph,0 mph,29.48 in,0.0 in,Partly Cloudy
10/18/19,8:50 AM,57 å¡F,7 å¡F,13%,S,14 mph,0 mph,29.48 in,0.0 in,Light Rain Shower
10/18/19,9:20 AM,55 å¡F,52 å¡F,88%,S,14 mph,0 mph,29.48 in,0.0 in,Light Rain Shower
10/18/19,9:50 AM,55 å¡F,52 å¡F,88%,SW,16 mph,33 mph,29.48 in,0.0 in,Light Rain Shower
10/18/19,10:20 AM,55 å¡F,48 å¡F,77%,SW,20 mph,32 mph,29.48 in,0.0 in,Light Rain Shower
10/18/19,10:50 AM,55 å¡F,45 å¡F,67%,SW,17 mph,0 mph,29.48 in,0.0 in,Light Rain Shower
10/18/19,11:20 AM,55 å¡F,43 å¡F,63%,SW,18 mph,31 mph,29.51 in,0.0 in,Fair
10/18/19,11:50 AM,54 å¡F,43 å¡F,67%,SW,21 mph,0 mph,29.51 in,0.0 in,Partly Cloudy / Windy
10/18/19,12:20 PM,55 å¡F,45 å¡F,67%,SW,20 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
10/18/19,12:50 PM,55 å¡F,45 å¡F,67%,SW,23 mph,37 mph,29.54 in,0.0 in,Fair / Windy
10/18/19,1:20 PM,55 å¡F,45 å¡F,67%,SW,22 mph,0 mph,29.54 in,0.0 in,Fair / Windy
10/18/19,1:50 PM,57 å¡F,45 å¡F,63%,SW,15 mph,0 mph,29.54 in,0.0 in,Fair
10/18/19,2:20 PM,57 å¡F,45 å¡F,63%,SW,17 mph,0 mph,29.57 in,0.0 in,Fair
10/18/19,2:50 PM,57 å¡F,45 å¡F,63%,SW,16 mph,0 mph,29.57 in,0.0 in,Fair
10/18/19,3:20 PM,57 å¡F,45 å¡F,63%,SW,15 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
10/18/19,3:50 PM,57 å¡F,45 å¡F,63%,SW,14 mph,26 mph,29.57 in,0.0 in,Partly Cloudy
10/18/19,4:20 PM,57 å¡F,45 å¡F,63%,SW,15 mph,0 mph,29.60 in,0.0 in,Partly Cloudy
10/18/19,4:50 PM,57 å¡F,45 å¡F,63%,SW,18 mph,0 mph,29.60 in,0.0 in,Partly Cloudy
10/18/19,5:20 PM,57 å¡F,45 å¡F,63%,SSW,15 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,5:50 PM,57 å¡F,45 å¡F,63%,SSW,14 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,6:20 PM,55 å¡F,45 å¡F,67%,SSW,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,6:50 PM,55 å¡F,45 å¡F,67%,SSW,12 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,7:20 PM,54 å¡F,43 å¡F,67%,S,10 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,7:50 PM,54 å¡F,43 å¡F,67%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,8:20 PM,54 å¡F,43 å¡F,67%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,8:50 PM,52 å¡F,45 å¡F,76%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,9:20 PM,52 å¡F,45 å¡F,76%,S,9 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,9:50 PM,52 å¡F,45 å¡F,76%,S,10 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,10:20 PM,52 å¡F,45 å¡F,76%,S,10 mph,0 mph,29.60 in,0.0 in,Fair
10/18/19,10:50 PM,52 å¡F,45 å¡F,76%,S,12 mph,0 mph,29.57 in,0.0 in,Fair
10/18/19,11:20 PM,52 å¡F,45 å¡F,76%,S,10 mph,0 mph,29.57 in,0.0 in,Fair
10/18/19,11:50 PM,52 å¡F,45 å¡F,76%,S,9 mph,0 mph,29.57 in,0.0 in,Fair
10/19/19,12:20 AM,54 å¡F,46 å¡F,77%,S,10 mph,0 mph,29.57 in,0.0 in,Fair
10/19/19,12:50 AM,54 å¡F,45 å¡F,72%,S,12 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,1:20 AM,54 å¡F,46 å¡F,77%,S,10 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,1:50 AM,54 å¡F,46 å¡F,77%,S,10 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,2:20 AM,54 å¡F,46 å¡F,77%,S,9 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,2:50 AM,54 å¡F,46 å¡F,77%,S,9 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,3:20 AM,54 å¡F,48 å¡F,82%,S,8 mph,0 mph,29.54 in,0.0 in,Fair
10/19/19,3:50 AM,54 å¡F,48 å¡F,82%,S,9 mph,0 mph,29.51 in,0.0 in,Fair
10/19/19,4:20 AM,54 å¡F,48 å¡F,82%,S,9 mph,0 mph,29.51 in,0.0 in,Light Rain
10/19/19,4:50 AM,54 å¡F,50 å¡F,88%,S,8 mph,0 mph,29.51 in,0.0 in,Light Rain
10/19/19,5:20 AM,52 å¡F,50 å¡F,94%,S,9 mph,0 mph,29.51 in,0.0 in,Light Rain
10/19/19,5:50 AM,52 å¡F,50 å¡F,94%,S,9 mph,0 mph,29.51 in,0.0 in,Light Rain
10/19/19,6:20 AM,52 å¡F,50 å¡F,94%,S,12 mph,0 mph,29.51 in,0.0 in,Light Rain
10/19/19,6:50 AM,52 å¡F,50 å¡F,94%,S,10 mph,0 mph,29.48 in,0.0 in,Light Rain
10/19/19,7:20 AM,52 å¡F,50 å¡F,94%,S,10 mph,0 mph,29.48 in,0.0 in,Light Rain
10/19/19,7:50 AM,52 å¡F,50 å¡F,94%,S,10 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
10/19/19,8:20 AM,52 å¡F,50 å¡F,94%,S,10 mph,0 mph,29.48 in,0.0 in,Light Rain Shower
10/19/19,8:50 AM,52 å¡F,50 å¡F,94%,S,10 mph,0 mph,29.48 in,0.0 in,Light Rain Shower
