,index,time,,Temp (F),dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
,16512,12/11/19 10:20,,41,39,0.93,SSW,8,0,29.63,0,Fair
,16512.5,12/11/19 10:35,,,,,,,,,,
,16513,12/11/19 10:50,,41,39,0.93,SSW,8,0,29.63,0,Partly Cloudy
,16513.5,12/11/19 11:05,,,,,,,,,,
,16514,12/11/19 11:20,,41,39,0.93,SW,9,0,29.63,0,Light Drizzle
,16514.5,12/11/19 11:35,,,,,,,,,,
,16515,12/11/19 11:50,,43,39,0.87,SSW,12,0,29.63,0,Mostly Cloudy
,16515.5,12/11/19 12:05,,,,,,,,,,
,16516,12/11/19 12:20,,43,39,0.87,SSW,9,0,29.6,0,Fair
,16516.5,12/11/19 12:35,,,,,,,,,,
,16517,12/11/19 12:50,,43,39,0.87,SSW,7,0,29.6,0,Partly Cloudy
,16517.5,12/11/19 13:05,,,,,,,,,,
,16518,12/11/19 13:20,,43,41,0.93,SSW,6,0,29.57,0,Fair
,16518.5,12/11/19 13:35,,,,,,,,,,
,16519,12/11/19 13:50,,43,41,0.93,SSW,5,0,29.57,0,Partly Cloudy
,16519.5,12/11/19 14:05,,,,,,,,,,
,16520,12/11/19 14:20,,43,41,0.93,SSW,8,0,29.57,0,Fair
,16520.5,12/11/19 14:35,,,,,,,,,,
,16521,12/11/19 14:50,,43,39,0.87,SW,8,0,29.54,0,Partly Cloudy
,16521.5,12/11/19 15:05,,,,,,,,,,
,16522,12/11/19 15:20,,43,39,0.87,SW,8,0,29.54,0,Partly Cloudy
,16522.5,12/11/19 15:35,,,,,,,,,,
,16523,12/11/19 15:50,,43,41,0.93,SW,7,0,29.54,0,Mostly Cloudy
,16523.5,12/11/19 16:05,,,,,,,,,,
,16524,12/11/19 16:20,,43,41,0.93,SSW,8,0,29.54,0,Mostly Cloudy
,16524.5,12/11/19 16:35,,,,,,,,,,
,16525,12/11/19 16:50,,43,39,0.87,SSW,8,0,29.54,0,Fair
,16525.5,12/11/19 17:05,,,,,,,,,,
,16526,12/11/19 17:20,,43,39,0.87,S,7,0,29.54,0,Fair
,16526.5,12/11/19 17:35,,,,,,,,,,
,16527,12/11/19 17:50,,41,39,0.93,SSW,7,0,29.54,0,Fair
,16527.5,12/11/19 18:05,,,,,,,,,,
,16528,12/11/19 18:20,,43,39,0.87,SSW,7,0,29.54,0,Fair
,16528.5,12/11/19 18:35,,,,,,,,,,
,16529,12/11/19 18:50,,41,39,0.93,SSW,7,0,29.54,0,Fair
,16529.5,12/11/19 19:05,,,,,,,,,,
,16530,12/11/19 19:20,,41,39,0.93,S,7,0,29.51,0,Fair
,16530.5,12/11/19 19:35,,,,,,,,,,
,16531,12/11/19 19:50,,41,39,0.93,SSW,8,0,29.51,0,Partly Cloudy
,16531.5,12/11/19 20:05,,,,,,,,,,
,16532,12/11/19 20:20,,41,39,0.93,SSW,10,0,29.51,0,Fair
,16532.5,12/11/19 20:35,,,,,,,,,,
,16533,12/11/19 20:50,,41,37,0.87,SSW,9,0,29.51,0,Fair
,16533.5,12/11/19 21:05,,,,,,,,,,
,16534,12/11/19 21:20,,41,37,0.87,SSW,9,0,29.51,0,Fair
,16534.5,12/11/19 21:35,,,,,,,,,,
,16535,12/11/19 21:50,,41,37,0.87,SSW,9,0,29.51,0,Fair
,16535.5,12/11/19 22:05,,,,,,,,,,
,16536,12/11/19 22:20,,41,37,0.87,SSW,9,0,29.51,0,Fair
,16536.5,12/11/19 22:35,,,,,,,,,,
,16537,12/11/19 22:50,,41,37,0.87,SSW,13,0,29.48,0,Fair
,16537.5,12/11/19 23:05,,,,,,,,,,
,16538,12/11/19 23:20,,43,37,0.81,SSW,13,0,29.48,0,Mostly Cloudy
,16538.5,12/11/19 23:35,,,,,,,,,,
,16539,12/11/19 23:50,,41,37,0.87,SW,13,0,29.48,0,Light Rain Shower
,16539.5,12/12/19 0:05,,,,,,,,,,
,16540,12/12/19 0:20,,41,39,0.93,SW,10,0,29.48,0,Mostly Cloudy
,16540.5,12/12/19 0:35,,,,,,,,,,
,16541,12/12/19 0:50,,41,37,0.87,SW,10,0,29.48,0,Mostly Cloudy
,16541.5,12/12/19 1:05,,,,,,,,,,
,16542,12/12/19 1:20,,41,39,0.93,SW,10,0,29.48,0,Mostly Cloudy
,16542.5,12/12/19 1:35,,,,,,,,,,
,16543,12/12/19 1:50,,41,37,0.87,SW,12,0,29.45,0,Mostly Cloudy
,16543.5,12/12/19 2:05,,,,,,,,,,
,16544,12/12/19 2:20,,41,37,0.87,SW,10,0,29.48,0,Mostly Cloudy
,16544.5,12/12/19 2:35,,,,,,,,,,
,16545,12/12/19 2:50,,41,37,0.87,SW,9,0,29.45,0,Fair
,16545.5,12/12/19 3:05,,,,,,,,,,
,16546,12/12/19 3:20,,41,37,0.87,SW,9,0,29.48,0,Mostly Cloudy
,16546.5,12/12/19 3:35,,,,,,,,,,
,16547,12/12/19 3:50,,41,37,0.87,WSW,12,0,29.48,0,Mostly Cloudy
,16547.5,12/12/19 4:05,,,,,,,,,,
,16548,12/12/19 4:20,,39,37,0.93,WSW,12,0,29.48,0,Mostly Cloudy
,16548.5,12/12/19 4:35,,,,,,,,,,
,16549,12/12/19 4:50,,39,36,0.87,WSW,10,0,29.48,0,Mostly Cloudy
,16549.5,12/12/19 5:05,,,,,,,,,,
,16550,12/12/19 5:20,,37,36,0.93,WSW,8,0,29.48,0,Fair
,16550.5,12/12/19 5:35,,,,,,,,,,
,16551,12/12/19 5:50,,37,36,0.93,SW,8,0,29.48,0,Fair
,16551.5,12/12/19 6:05,,,,,,,,,,
,16552,12/12/19 6:20,,37,36,0.93,SW,10,0,29.48,0,Fair
,16552.5,12/12/19 6:35,,,,,,,,,,
,16553,12/12/19 6:50,,37,36,0.93,SW,9,0,29.48,0,Mostly Cloudy
,16553.5,12/12/19 7:05,,,,,,,,,,
,16554,12/12/19 7:20,,37,34,0.87,SSW,8,0,29.48,0,Fair
,16554.5,12/12/19 7:35,,,,,,,,,,
,16555,12/12/19 7:50,,36,34,0.93,SSW,9,0,29.48,0,Partly Cloudy
,16555.5,12/12/19 8:05,,,,,,,,,,
,16556,12/12/19 8:20,,36,34,0.93,SSW,8,0,29.45,0,Fair
,16556.5,12/12/19 8:35,,,,,,,,,,
,16557,12/12/19 8:50,,36,34,0.93,SSW,8,0,29.45,0,Fair
,16557.5,12/12/19 9:05,,,,,,,,,,
,16558,12/12/19 9:20,,36,34,0.93,SSW,7,0,29.45,0,Fair
,16558.5,12/12/19 9:35,,,,,,,,,,
,16559,12/12/19 9:50,,37,34,0.87,SSW,9,0,29.45,0,Fair
,16559.5,12/12/19 10:05,,,,,,,,,,
,16560,12/12/19 10:20,,37,36,0.93,S,9,0,29.45,0,Fair
,16560.5,12/12/19 10:35,,,,,,,,,,
,16561,12/12/19 10:50,,39,36,0.87,S,12,0,29.42,0,Fair
,16561.5,12/12/19 11:05,,,,,,,,,,
,16562,12/12/19 11:20,,39,36,0.87,S,13,0,29.42,0,Fair
,16562.5,12/12/19 11:35,,,,,,,,,,
,16563,12/12/19 11:50,,39,36,0.87,S,14,0,29.39,0,Fair
,16563.5,12/12/19 12:05,,,,,,,,,,
,16564,12/12/19 12:20,,41,36,0.81,S,15,0,29.36,0,Fair
,16564.5,12/12/19 12:35,,,,,,,,,,
,16565,12/12/19 12:50,,41,36,0.81,S,16,0,29.36,0,Partly Cloudy
,16565.5,12/12/19 13:05,,,,,,,,,,
,16566,12/12/19 13:20,,41,36,0.81,S,16,0,29.33,0,Fair
,16566.5,12/12/19 13:35,,,,,,,,,,
,16567,12/12/19 13:50,,41,34,0.76,S,18,0,29.31,0,Partly Cloudy
,16567.5,12/12/19 14:05,,,,,,,,,,
,16568,12/12/19 14:20,,41,36,0.81,S,18,0,29.28,0,Mostly Cloudy
,16568.5,12/12/19 14:35,,,,,,,,,,
,16569,12/12/19 14:50,,41,34,0.76,S,17,0,29.28,0,Mostly Cloudy
,16569.5,12/12/19 15:05,,,,,,,,,,
,16570,12/12/19 15:20,,41,34,0.76,S,18,0,29.25,0,Partly Cloudy
,16570.5,12/12/19 15:35,,,,,,,,,,
,16571,12/12/19 15:50,,39,34,0.81,S,18,0,29.22,0,Fair
,16571.5,12/12/19 16:05,,,,,,,,,,
,16572,12/12/19 16:20,,39,34,0.81,S,18,0,29.19,0,Fair
,16572.5,12/12/19 16:35,,,,,,,,,,
,16573,12/12/19 16:50,,39,34,0.81,S,17,0,29.16,0,Mostly Cloudy
,16573.5,12/12/19 17:05,,,,,,,,,,
,16574,12/12/19 17:20,,39,34,0.81,SSE,17,0,29.13,0,Mostly Cloudy
,16574.5,12/12/19 17:35,,,,,,,,,,
,16575,12/12/19 17:50,,41,34,0.76,S,21,35,29.1,0,Mostly Cloudy / Windy
,16575.5,12/12/19 18:05,,,,,,,,,,
,16576,12/12/19 18:20,,41,34,0.76,S,21,0,29.1,0,Mostly Cloudy / Windy
,16576.5,12/12/19 18:35,,,,,,,,,,
,16577,12/12/19 18:50,,41,36,0.81,S,20,0,29.07,0,Mostly Cloudy
,16577.5,12/12/19 19:05,,,,,,,,,,
,16578,12/12/19 19:20,,41,36,0.81,S,18,0,29.04,0,Mostly Cloudy
,16578.5,12/12/19 19:35,,,,,,,,,,
,16579,12/12/19 19:50,,41,36,0.81,S,20,32,29.01,0,Mostly Cloudy
,16579.5,12/12/19 20:05,,,,,,,,,,
,16580,12/12/19 20:20,,41,36,0.81,S,21,32,29.01,0,Mostly Cloudy / Windy
,16580.5,12/12/19 20:35,,,,,,,,,,
,16581,12/12/19 20:50,,41,36,0.81,S,20,0,28.98,0,Light Rain
,16581.5,12/12/19 21:05,,,,,,,,,,
,16582,12/12/19 21:20,,41,36,0.81,S,20,0,28.95,0,Light Rain
,16582.5,12/12/19 21:35,,,,,,,,,,
,16583,12/12/19 21:50,,41,37,0.87,S,21,0,28.92,0,Light Rain / Windy
,16583.5,12/12/19 22:05,,,,,,,,,,
,16584,12/12/19 22:20,,41,37,0.87,S,21,32,28.89,0,Light Rain / Windy
,16584.5,12/12/19 22:35,,,,,,,,,,
,16585,12/12/19 22:50,,39,36,0.87,S,22,0,28.86,0,Light Rain / Windy
,16585.5,12/12/19 23:05,,,,,,,,,,
,16586,12/12/19 23:20,,39,36,0.87,S,21,32,28.86,0,Rain / Windy
,16586.5,12/12/19 23:35,,,,,,,,,,
,16587,12/12/19 23:50,,39,36,0.87,S,20,0,28.84,0,Rain
,16587.5,12/13/19 0:05,,,,,,,,,,
,16588,12/13/19 0:20,,39,36,0.87,S,18,0,28.81,0,Mostly Cloudy
,16588.5,12/13/19 0:35,,,,,,,,,,
,16589,12/13/19 0:50,,39,36,0.87,S,18,0,28.78,0,Mostly Cloudy
,16589.5,12/13/19 1:05,,,,,,,,,,
,16590,12/13/19 1:20,,37,36,0.93,S,20,0,28.75,0,Mostly Cloudy
,16590.5,12/13/19 1:35,,,,,,,,,,
,16591,12/13/19 1:50,,37,34,0.87,S,20,0,28.72,0,Partly Cloudy
,16591.5,12/13/19 2:05,,,,,,,,,,
,16592,12/13/19 2:20,,39,36,0.87,S,18,0,28.69,0,Mostly Cloudy
,16592.5,12/13/19 2:35,,,,,,,,,,
,16593,12/13/19 2:50,,39,36,0.87,S,15,0,28.69,0,Light Rain
,16593.5,12/13/19 3:05,,,,,,,,,,
,16594,12/13/19 3:20,,39,37,0.93,S,16,0,28.66,0,Mostly Cloudy
,16594.5,12/13/19 3:35,,,,,,,,,,
,16595,12/13/19 3:50,,39,37,0.93,SSE,14,0,28.63,0,Light Rain
,16595.5,12/13/19 4:05,,,,,,,,,,
,16596,12/13/19 4:20,,41,39,0.93,S,13,0,28.6,0,Light Rain
,16596.5,12/13/19 4:35,,,,,,,,,,
,16597,12/13/19 4:50,,41,39,0.93,SSE,12,0,28.57,0,Light Rain
,16597.5,12/13/19 5:05,,,,,,,,,,
,16598,12/13/19 5:20,,41,39,0.93,SSE,10,0,28.54,0,Light Rain
,16598.5,12/13/19 5:35,,,,,,,,,,
,16599,12/13/19 5:50,,41,39,0.93,SSE,15,0,28.54,0,Light Rain
,16599.5,12/13/19 6:05,,,,,,,,,,
,16600,12/13/19 6:20,,41,39,0.93,SSE,12,0,28.51,0,Light Rain
,16600.5,12/13/19 6:35,,,,,,,,,,
,16601,12/13/19 6:50,,43,41,0.93,S,10,0,28.51,0,Light Rain
,16601.5,12/13/19 7:05,,,,,,,,,,
,16602,12/13/19 7:20,,43,41,0.93,S,9,0,28.51,0,Light Rain
,16602.5,12/13/19 7:35,,,,,,,,,,
,16603,12/13/19 7:50,,43,41,0.93,SW,13,0,28.54,0,Light Rain
,16603.5,12/13/19 8:05,,,,,,,,,,
,16604,12/13/19 8:20,,43,41,0.93,WSW,15,0,28.54,0,Mostly Cloudy
,16604.5,12/13/19 8:35,,,,,,,,,,
,16605,12/13/19 8:50,,43,39,0.87,W,16,0,28.57,0,Mostly Cloudy
,16605.5,12/13/19 9:05,,,,,,,,,,
,16606,12/13/19 9:20,,43,39,0.87,WSW,15,0,28.57,0,Mostly Cloudy
,16606.5,12/13/19 9:35,,,,,,,,,,
,16607,12/13/19 9:50,,43,39,0.87,WSW,15,0,28.6,0,Mostly Cloudy
,16607.5,12/13/19 10:05,,,,,,,,,,
,16608,12/13/19 10:20,,43,39,0.87,WSW,15,0,28.6,0,Mostly Cloudy
,16608.5,12/13/19 10:35,,,,,,,,,,
,16609,12/13/19 10:50,,43,39,0.87,WSW,14,0,28.6,0,Light Rain
,16609.5,12/13/19 11:05,,,,,,,,,,
,16610,12/13/19 11:20,,43,41,0.93,WSW,15,0,28.63,0,Light Rain
,16610.5,12/13/19 11:35,,,,,,,,,,
,16611,12/13/19 11:50,,43,41,0.93,W,17,0,28.63,0,Light Rain
,16611.5,12/13/19 12:05,,,,,,,,,,
,16612,12/13/19 12:20,,43,41,0.93,WNW,18,0,28.66,0,Light Rain
,16612.5,12/13/19 12:35,,,,,,,,,,
,16613,12/13/19 12:50,,43,41,0.93,WNW,16,0,28.72,0,Light Rain
,16613.5,12/13/19 13:05,,,,,,,,,,
,16614,12/13/19 13:20,,43,41,0.93,WNW,16,0,28.75,0,Light Rain
,16614.5,12/13/19 13:35,,,,,,,,,,
,16615,12/13/19 13:50,,43,41,0.93,WNW,15,0,28.75,0,Light Rain
,16615.5,12/13/19 14:05,,,,,,,,,,
,16616,12/13/19 14:20,,45,41,0.87,WNW,20,31,28.78,0,Light Rain
,16616.5,12/13/19 14:35,,,,,,,,,,
,16617,12/13/19 14:50,,45,41,0.87,WNW,17,0,28.81,0,Light Rain
,16617.5,12/13/19 15:05,,,,,,,,,,
,16618,12/13/19 15:20,,45,41,0.87,WNW,16,0,28.84,0,Mostly Cloudy
,16618.5,12/13/19 15:35,,,,,,,,,,
,16619,12/13/19 15:50,,45,41,0.87,W,17,0,28.86,0,Light Rain
,16619.5,12/13/19 16:05,,,,,,,,,,
,16620,12/13/19 16:20,,45,41,0.87,W,15,0,28.89,0,Light Rain
,16620.5,12/13/19 16:35,,,,,,,,,,
,16621,12/13/19 16:50,,43,41,0.93,W,14,0,28.92,0,Light Rain
,16621.5,12/13/19 17:05,,,,,,,,,,
,16622,12/13/19 17:20,,43,41,0.93,W,15,0,28.92,0,Light Rain
,16622.5,12/13/19 17:35,,,,,,,,,,
,16623,12/13/19 17:50,,43,39,0.87,W,15,0,28.95,0,Light Rain
,16623.5,12/13/19 18:05,,,,,,,,,,
,16624,12/13/19 18:20,,43,39,0.87,W,16,0,28.95,0,Light Rain
,16624.5,12/13/19 18:35,,,,,,,,,,
,16625,12/13/19 18:50,,45,37,0.76,WSW,18,0,28.98,0,Light Rain
,16625.5,12/13/19 19:05,,,,,,,,,,
,16626,12/13/19 19:20,,45,37,0.76,WSW,15,0,28.98,0,Light Rain
,16626.5,12/13/19 19:35,,,,,,,,,,
,16627,12/13/19 19:50,,45,37,0.76,WSW,16,0,28.98,0,Mostly Cloudy
,16627.5,12/13/19 20:05,,,,,,,,,,
,16628,12/13/19 20:20,,45,36,0.71,WSW,12,0,28.98,0,Mostly Cloudy
,16628.5,12/13/19 20:35,,,,,,,,,,
,16629,12/13/19 20:50,,43,37,0.81,SW,9,0,28.98,0,Mostly Cloudy
,16629.5,12/13/19 21:05,,,,,,,,,,
,16630,12/13/19 21:20,,43,37,0.81,SSW,12,0,28.98,0,Mostly Cloudy
,16630.5,12/13/19 21:35,,,,,,,,,,
,16631,12/13/19 21:50,,43,37,0.81,SW,15,0,28.98,0,Partly Cloudy
,16631.5,12/13/19 22:05,,,,,,,,,,
,16632,12/13/19 22:20,,43,37,0.81,SSW,14,0,28.95,0,Fair
,16632.5,12/13/19 22:35,,,,,,,,,,
,16633,12/13/19 22:50,,43,37,0.81,SSW,13,0,28.95,0,Fair
,16633.5,12/13/19 23:05,,,,,,,,,,
,16634,12/13/19 23:20,,41,37,0.87,SSW,15,0,28.95,0,Fair
,16634.5,12/13/19 23:35,,,,,,,,,,
,16635,12/13/19 23:50,,41,36,0.81,SSW,13,0,28.95,0,Fair
,16635.5,12/14/19 0:05,,,,,,,,,,
,16636,12/14/19 0:20,,43,37,0.81,SSW,15,0,28.92,0,Fair
,16636.5,12/14/19 0:35,,,,,,,,,,
,16637,12/14/19 0:50,,43,37,0.81,SSW,14,0,28.92,0,Light Rain
,16637.5,12/14/19 1:05,,,,,,,,,,
,16638,12/14/19 1:20,,43,37,0.81,SSW,16,0,28.89,0,Light Rain
,16638.5,12/14/19 1:35,,,,,,,,,,
,16639,12/14/19 1:50,,41,39,0.93,SSW,13,0,28.89,0,Light Rain
,16639.5,12/14/19 2:05,,,,,,,,,,
,16640,12/14/19 2:20,,41,39,0.93,S,13,0,28.86,0,Light Rain
,16640.5,12/14/19 2:35,,,,,,,,,,
,16641,12/14/19 2:50,,41,39,0.93,S,14,0,28.81,0,Light Rain
,16641.5,12/14/19 3:05,,,,,,,,,,
,16642,12/14/19 3:20,,41,39,0.93,S,14,0,28.81,0,Rain
,16642.5,12/14/19 3:35,,,,,,,,,,
,16643,12/14/19 3:50,,43,41,0.93,S,14,0,28.78,0,Rain
,16643.5,12/14/19 4:05,,,,,,,,,,
,16644,12/14/19 4:20,,45,43,0.93,SW,17,0,28.78,0,Rain
,16644.5,12/14/19 4:35,,,,,,,,,,
,16645,12/14/19 4:50,,46,45,0.93,WSW,21,32,28.81,0,Light Rain / Windy
,16645.5,12/14/19 5:05,,,,,,,,,,
,16646,12/14/19 5:20,,41,39,0.93,NW,21,32,28.86,0,Light Rain / Windy
,16646.5,12/14/19 5:35,,,,,,,,,,
,16647,12/14/19 5:50,,41,39,0.93,WNW,14,0,28.92,0,Light Rain
,16647.5,12/14/19 6:05,,,,,,,,,,
,16648,12/14/19 6:20,,41,37,0.87,W,14,0,28.98,0,Fair
,16648.5,12/14/19 6:35,,,,,,,,,,
,16649,12/14/19 6:50,,41,37,0.87,W,17,0,29.01,0,Partly Cloudy
,16649.5,12/14/19 7:05,,,,,,,,,,
,16650,12/14/19 7:20,,41,37,0.87,WSW,17,29,29.04,0,Partly Cloudy
,16650.5,12/14/19 7:35,,,,,,,,,,
,16651,12/14/19 7:50,,43,39,0.87,WSW,17,0,29.04,0,Partly Cloudy
,16651.5,12/14/19 8:05,,,,,,,,,,
,16652,12/14/19 8:20,,41,39,0.93,WSW,15,0,29.07,0,Partly Cloudy
,16652.5,12/14/19 8:35,,,,,,,,,,
,16653,12/14/19 8:50,,43,39,0.87,WSW,16,0,29.07,0,Light Rain Shower
,16653.5,12/14/19 9:05,,,,,,,,,,
,16654,12/14/19 9:20,,43,37,0.81,W,23,39,29.1,0,Mostly Cloudy / Windy
,16654.5,12/14/19 9:35,,,,,,,,,,
,16655,12/14/19 9:50,,43,36,0.76,W,22,0,29.13,0,Partly Cloudy / Windy
,16655.5,12/14/19 10:05,,,,,,,,,,
,16656,12/14/19 10:20,,43,34,0.7,W,22,0,29.16,0,Fair / Windy
,16656.5,12/14/19 10:35,,,,,,,,,,
,16657,12/14/19 10:50,,45,34,0.66,W,20,0,29.19,0,Fair
,16657.5,12/14/19 11:05,,,,,,,,,,
,16658,12/14/19 11:20,,45,32,0.61,WSW,20,0,29.19,0,Fair
,16658.5,12/14/19 11:35,,,,,,,,,,
,16659,12/14/19 11:50,,45,36,0.71,WSW,14,0,29.19,0,Fair
,16659.5,12/14/19 12:05,,,,,,,,,,
,16660,12/14/19 12:20,,45,36,0.71,SW,15,0,29.19,0,Fair
,16660.5,12/14/19 12:35,,,,,,,,,,
,16661,12/14/19 12:50,,46,37,0.71,SW,20,0,29.19,0,Fair
,16661.5,12/14/19 13:05,,,,,,,,,,
,16662,12/14/19 13:20,,45,39,0.81,SW,26,39,29.22,0,Light Rain Shower / Windy
,16662.5,12/14/19 13:35,,,,,,,,,,
,16663,12/14/19 13:50,,45,41,0.87,SW,17,0,29.19,0,Light Rain Shower
,16663.5,12/14/19 14:05,,,,,,,,,,
,16664,12/14/19 14:20,,45,41,0.87,SW,18,0,29.19,0,Light Rain Shower
,16664.5,12/14/19 14:35,,,,,,,,,,
,16665,12/14/19 14:50,,45,41,0.87,SW,20,0,29.19,0,Partly Cloudy
,16665.5,12/14/19 15:05,,,,,,,,,,
,16666,12/14/19 15:20,,46,41,0.81,WSW,28,40,29.19,0,Partly Cloudy / Windy
,16666.5,12/14/19 15:35,,,,,,,,,,
,16667,12/14/19 15:50,,46,36,0.66,WSW,28,41,29.22,0,Partly Cloudy / Windy
,16667.5,12/14/19 16:05,,,,,,,,,,
,16668,12/14/19 16:20,,46,34,0.62,W,22,35,29.25,0,Partly Cloudy / Windy
,16668.5,12/14/19 16:35,,,,,,,,,,
,16669,12/14/19 16:50,,45,32,0.61,W,24,0,29.28,0,Partly Cloudy / Windy
,16669.5,12/14/19 17:05,,,,,,,,,,
,16670,12/14/19 17:20,,45,34,0.66,W,21,32,29.31,0,Fair / Windy
,16670.5,12/14/19 17:35,,,,,,,,,,
,16671,12/14/19 17:50,,45,32,0.61,WSW,17,0,29.31,0,Fair
,16671.5,12/14/19 18:05,,,,,,,,,,
,16672,12/14/19 18:20,,43,34,0.7,WSW,12,0,29.33,0,Fair
,16672.5,12/14/19 18:35,,,,,,,,,,
,16673,12/14/19 18:50,,43,34,0.7,SW,14,0,29.33,0,Fair
,16673.5,12/14/19 19:05,,,,,,,,,,
,16674,12/14/19 19:20,,45,36,0.71,SW,10,0,29.36,0,Fair
,16674.5,12/14/19 19:35,,,,,,,,,,
,16675,12/14/19 19:50,,43,34,0.7,SW,12,0,29.36,0,Fair
,16675.5,12/14/19 20:05,,,,,,,,,,
,16676,12/14/19 20:20,,43,36,0.76,SW,15,0,29.36,0,Partly Cloudy
,16676.5,12/14/19 20:35,,,,,,,,,,
,16677,12/14/19 20:50,,43,36,0.76,SW,14,0,29.36,0,Fair
,16677.5,12/14/19 21:05,,,,,,,,,,
,16678,12/14/19 21:20,,45,37,0.76,SW,15,0,29.33,0,Fair
,16678.5,12/14/19 21:35,,,,,,,,,,
,16679,12/14/19 21:50,,45,37,0.76,SW,14,0,29.33,0,Fair
,16679.5,12/14/19 22:05,,,,,,,,,,
,16680,12/14/19 22:20,,45,37,0.76,SSW,13,0,29.33,0,Fair
,16680.5,12/14/19 22:35,,,,,,,,,,
,16681,12/14/19 22:50,,45,37,0.76,S,13,0,29.31,0,Fair
,16681.5,12/14/19 23:05,,,,,,,,,,
,16682,12/14/19 23:20,,45,37,0.76,S,13,0,29.31,0,Fair
,16682.5,12/14/19 23:35,,,,,,,,,,
,16683,12/14/19 23:50,,45,37,0.76,S,14,0,29.28,0,Fair
,16683.5,12/15/19 0:05,,,,,,,,,,
,16684,12/15/19 0:20,,45,37,0.76,S,13,0,29.25,0,Partly Cloudy
,16684.5,12/15/19 0:35,,,,,,,,,,
,16685,12/15/19 0:50,,45,37,0.76,S,14,0,29.22,0,Fair
,16685.5,12/15/19 1:05,,,,,,,,,,
,16686,12/15/19 1:20,,45,39,0.81,S,14,0,29.22,0,Fair
,16686.5,12/15/19 1:35,,,,,,,,,,
,16687,12/15/19 1:50,,45,41,0.87,S,16,0,29.22,0,Light Drizzle
,16687.5,12/15/19 2:05,,,,,,,,,,
,16688,12/15/19 2:20,,45,43,0.93,S,12,0,29.19,0,Light Drizzle
,16688.5,12/15/19 2:35,,,,,,,,,,
,16689,12/15/19 2:50,,46,45,0.93,SSW,16,0,29.16,0,Mostly Cloudy
,16689.5,12/15/19 3:05,,,,,,,,,,
,16690,12/15/19 3:20,,48,45,0.87,SSW,22,0,29.16,0,Mostly Cloudy / Windy
,16690.5,12/15/19 3:35,,,,,,,,,,
,16691,12/15/19 3:50,,48,45,0.87,SSW,23,0,29.13,0,Light Rain / Windy
,16691.5,12/15/19 4:05,,,,,,,,,,
,16692,12/15/19 4:20,,48,46,0.93,SSW,22,33,29.13,0,Light Rain / Windy
,16692.5,12/15/19 4:35,,,,,,,,,,
,16693,12/15/19 4:50,,50,46,0.87,SW,23,35,29.13,0,Light Rain / Windy
,16693.5,12/15/19 5:05,,,,,,,,,,
,16694,12/15/19 5:20,,50,45,0.82,SW,24,36,29.16,0,Light Rain / Windy
,16694.5,12/15/19 5:35,,,,,,,,,,
,16695,12/15/19 5:50,,48,45,0.87,W,26,0,29.19,0,Light Rain Shower / Windy
,16695.5,12/15/19 6:05,,,,,,,,,,
,16696,12/15/19 6:20,,46,41,0.81,WSW,22,0,29.22,0,Light Rain Shower / Windy
,16696.5,12/15/19 6:35,,,,,,,,,,
,16697,12/15/19 6:50,,46,41,0.81,WSW,18,0,29.25,0,Fair
,16697.5,12/15/19 7:05,,,,,,,,,,
,16698,12/15/19 7:20,,46,41,0.81,SW,20,0,29.25,0,Fair
,16698.5,12/15/19 7:35,,,,,,,,,,
,16699,12/15/19 7:50,,46,41,0.81,WSW,16,0,29.28,0,Fair
,16699.5,12/15/19 8:05,,,,,,,,,,
,16700,12/15/19 8:20,,45,39,0.81,WSW,16,0,29.31,0,Fair
,16700.5,12/15/19 8:35,,,,,,,,,,
,16701,12/15/19 8:50,,45,39,0.81,WSW,16,0,29.33,0,Fair
,16701.5,12/15/19 9:05,,,,,,,,,,
,16702,12/15/19 9:20,,45,39,0.81,WSW,15,0,29.33,0,Fair
,16702.5,12/15/19 9:35,,,,,,,,,,
,16703,12/15/19 9:50,,45,39,0.81,SW,17,0,29.36,0,Fair
,16703.5,12/15/19 10:05,,,,,,,,,,
,16704,12/15/19 10:20,,45,39,0.81,SW,17,0,29.39,0,Fair
,16704.5,12/15/19 10:35,,,,,,,,,,
,16705,12/15/19 10:50,,46,39,0.76,SW,20,0,29.39,0,Fair
,16705.5,12/15/19 11:05,,,,,,,,,,
,16706,12/15/19 11:20,,46,39,0.76,SW,20,0,29.39,0,Fair
,16706.5,12/15/19 11:35,,,,,,,,,,
,16707,12/15/19 11:50,,46,37,0.71,SW,20,0,29.42,0,Fair
,16707.5,12/15/19 12:05,,,,,,,,,,
,16708,12/15/19 12:20,,46,37,0.71,SW,21,0,29.42,0,Fair / Windy
,16708.5,12/15/19 12:35,,,,,,,,,,
,16709,12/15/19 12:50,,46,37,0.71,SW,22,0,29.42,0,Fair / Windy
,16709.5,12/15/19 13:05,,,,,,,,,,
,16710,12/15/19 13:20,,48,37,0.66,SW,21,0,29.42,0,Fair / Windy
,16710.5,12/15/19 13:35,,,,,,,,,,
,16711,12/15/19 13:50,,48,37,0.66,SW,22,0,29.45,0,Fair / Windy
,16711.5,12/15/19 14:05,,,,,,,,,,
,16712,12/15/19 14:20,,48,37,0.66,SW,22,0,29.45,0,Fair / Windy
,16712.5,12/15/19 14:35,,,,,,,,,,
,16713,12/15/19 14:50,,46,37,0.71,SW,20,0,29.45,0,Fair
